'http://www.snapdeal.com/product/kundan-cab-10-sqmm-house/646467159170#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-pvc-insulated-single/1301891775#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-yellow-90-mtr-pvc/1677278281#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-pvc-insulated-single-core/548995836#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/greatwhite-triple-layer-securex-fire/623793113737#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/champion-plus-25mm-copper-wire/625845277096#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/champion-plus-4mm-copper-wire/637916930159#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-red-pvc-insulated-cable/638263150925#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/greatwhite-triple-layer-securex-fire/648027553789#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-pvc-insulated-single-core/661310792167#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-6-sqmm/683448067#bcrumbLabelId:790,,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-25-sq-mm-fr/623448266044#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-15-sqmm/764529993#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/orbit-1-sqmm-90-mtr/1171981067#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-25-sqmm/1392458845#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-pvc-insulated-single/1761164799#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-pvc-insulated-single/1822895598#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/ashoka-cables-25-sq-mm/620757344514#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/polycab-wire-frls-type-4/623476226308#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-superex-fr-pvc/637080968462#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-4-sq-mm-fr/640004645568#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/polycab-wire-frls-type-25/642297849684#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/champion-plus-25mm-copper-wire/644230660475#bcrumbLabelId:790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/polycab-wire-fr-type-25/645309808641',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-cables-10-sqmm-fr/648402426233',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/avonzz-water-tank-overflow-alarm/658626265027',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-red-pvc-insulated-cable/659541747771',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-4mm-fr-house-wire/669717771666',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-superex-fr-pvc/671771371172',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/walnut-innovations-plastic-wireless-remote/677130667835',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/polycab-blue-copper-wire/681307801125',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-4-sqmm/866578062',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/kundan-cab-60-sqmm-house/647353381792,,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/polycab-wire-fr-type-4/664070286957',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/polycab-wire-fr-type-15/648097996031',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-black-90-mtr-pvc/1724191974',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-25-sq-mm-fr/647664861348',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/polycab-red-15sqmm-wire-red/641677320162',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-pvc-insulated-single-core/1560137547',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-15-sqmm/15367204',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-10-sqmm/1607822355',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/superkitco-pvc-insulated-075-sq/619786616462',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/vidhata-enterprises-white-copper-electrical/683124087703',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/avonzz-water-tank-over-flow/687175412000',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/prateek-cables-90m-15sqm-electric/1035164532,,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/orbit-25-sqmm-90-mtr/1102878765',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/orbit-15-sqmm-90-mtr/1105413465',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-green-90-mtr-pvc/1341774851',',http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-pvc-insulated-single-core/13507485',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/orbit-15-sqmm-90-mtr/1521635103',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/kalinga-gold-cu-flex-yellow/163180572',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-4-sqmm/1656448692',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-pvc-insulated-single-core/1826478626',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/kalinga-gold-cu-flex-green/1904433627',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-pvc-insulated-single/1989302575',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-pvc-insulated-single-core/2092421348',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-25-sqmm/31703357',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-pvc-insulated-single/468600439',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-pvc-insulated-single/48344787',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-superex-fr-pvc/623187308661',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/anchor-yellow-90-meter-250mm/624353247699',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/polycab-wire-frls-type-075/625374404469',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-blue-pvc-cables-pack/629137591205',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-telephone-2-pair/630804984927',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/polycab-yellow-15sqmm-wire-yellow/633175195922',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/anchor-black-90-meter-400/636037413525',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/jayanti-associates-havells-red-pvc/636699829496',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-4mm-frls-house-wire/636980854493',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/glomax-red-pvc-house-wire/640732078790',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-cctv-31-camera/647157576433',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/manglam-white-virgin-plastic-cable/650601330102',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-6mm-fr-house-wire/651024934797',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-red-pvc-insulated-cable/651867935899',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/polycab-wire-frls-type-1/653188661800',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/kundan-cab-10-sqmm-house/655427724535',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-red-pvc-insulated-cable/664652530156',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/polycab-green-copper-wire/666432570198',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-cables-15-sqmm-fr/666893317985',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/champion-plus-1mm-copper-wire/672511951489',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/anchor-red-90-meter-150mm/672538317641',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-pvc-insulated-single-core/679401041576',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/manglam-white-virgin-plastic-cable/680185492755',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/champion-plus-1mm-copper-wire/681831424197',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/kalinga-gold-cu-flex-blue/919743259',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-pvc-insulated-single-core/627343016882',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/jayanti-associates-havells-yellow-pvc/633840034446',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-15-sqmm/1937966038',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-red-pvc-insulated-cable/640568253480',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-4-sqmm/1995424682',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/avonzz-water-tank-overflow-alarm/626552573601',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-telephone-4-pair/641166078962',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/anchor-black-90-meter-250mm/657632592420',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-red-pvc-insulated-cable/665328565961',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/anchor-red-90-meter-250mm/643303687422',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/anchor-red-90-meter-100/643722332564',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-red-pvc-insulated-cable/641666819833',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/avonzz-water-tank-overflow-alarm/656128031258',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-15-sqmm/1403111138',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-pvc-insulated-single-core/315647294',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/kundan-cab-15-sqmm-house/619425273897',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/kalinga-gold-cu-flex-blue/1990713852',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/kalinga-gold-cu-flex-black/1974508778',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/kundan-red-pvc-1mm-electrical/646531939476',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-pvc-insulated-single-core/500473549',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/havells-red-pvc-insulated-cable/684239489804',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/rr-kabel-pvc-insulated-single/1687665604',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/anchor-black-90-meter-100/632882561693',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-10-sqmm/216899643',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/finolex-house-wire-10-sqmm/1322882771',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/kalinga-gold-cu-flex-black/702629164',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/green-cab-black-fr-pvc/626047078796',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/swaraj-cables-blue-pvc-wire/624416737639',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/dernier-white-h1-plastic-wireless/641458283591',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
'http://www.snapdeal.com/product/kundan-cab-10-sqmm-house/619294958342',,http://www.snapdeal.com/products/kitchen-bathroom-fittings-electrical-equipment/?q=Type_s%3AWires%7C&sort=plrty
